神策 ID,设备 ID,登录 ID,activity_user_type,app_first_login_time,channel_name,client_type,community_id
6349451064361164843,2ec8401fa4939fd2b9b86f3982e19c72,2ec8401fa4939fd2b9b86f3982e19c72,4.0,2016-11-06 00:42:38.000,,h5,beijing
-2124867743778465080,2fecdac975b2dfe27bc91b34011906ae,2fecdac975b2dfe27bc91b34011906ae,3.0,2018-01-07 22:38:18.000,,h5,nanjing
-8421759865255386163,327f5981937869554bdf2bb47dd7cc82,327f5981937869554bdf2bb47dd7cc82,2.0,2016-08-19 14:35:20.000,,h5,beijing
4409135559822795343,33e3cebd81179c7583dbc28e91baed58,33e3cebd81179c7583dbc28e91baed58,1.0,2017-12-24 20:59:38.000,,h5,dalian
-8664762331726193392,370f8478545e9b424b8fc4a645ad8f58,370f8478545e9b424b8fc4a645ad8f58,2.0,2017-06-19 08:40:44.000,,h5,shanghai
-3694445893860264782,3931d286cde4e344,f9c06f8fd20e90cb3e36acb7b79c67a9,1.0,2019-03-31 22:20:22.000,,,wuhan
-5566440918520712508,3aaec0ab15807caa,71155ac13744a7fed4a2b2a7f14209b9,2.0,2018-11-24 20:45:46.000,,h5,qingdao
2742408141896752350,3d1a4a4f84b4dff86482d554b3b0f836,3d1a4a4f84b4dff86482d554b3b0f836,2.0,2016-10-06 07:56:29.000,,h5,beijing
-6090369516288606627,41b84cdf1c97aa5e655e8652492edc00,41b84cdf1c97aa5e655e8652492edc00,4.0,2019-06-23 17:43:48.000,,h5,shanghai
-2369801937012202855,423a639140830cd19a8f06b1a10f32a2,423a639140830cd19a8f06b1a10f32a2,4.0,2019-08-04 20:26:23.000,,h5,
-4448611420484674964,44f0c304f8137349a10aa87419f8de4a,44f0c304f8137349a10aa87419f8de4a,2.0,2016-08-23 16:49:17.000,,h5,beijing
-9101070233752373281,495eb471ba00e4c38311cf35c96a332e,495eb471ba00e4c38311cf35c96a332e,2.0,2018-06-18 08:45:15.000,,h5,changsha
-4804328536290418922,52660641930f2e9bedeb28ee342df5d6,52660641930f2e9bedeb28ee342df5d6,2.0,2017-10-26 10:14:12.000,,h5,shenzhen
-5061061441753005675,5FD0BA80-D10D-4658-A9CF-C9F78D6AF6B0,5c9a34baef2653e8b406765071608c9f,4.0,2018-08-28 19:25:53.000,,,
-7293584740236088264,653c2aa0c862c24f46aa6648f77566a1,653c2aa0c862c24f46aa6648f77566a1,2.0,2019-03-06 23:05:14.000,,,hangzhou
-5735136264031813836,658606c96f710625,8d18bda72d532ff0d0aaa8559c1c6141,4.0,2019-04-20 22:13:13.000,,,
7427764616273330193,735ced43b666b8506429280c202ac57f,735ced43b666b8506429280c202ac57f,4.0,2017-01-14 23:26:49.000,,,
5781259912029662816,75DD5B5C-90B1-4443-99B1-58FD202D41FA,7d43fda56b20e0714828303e2338eebc,1.0,2018-09-22 18:54:36.000,,h5,changsha
-1323196035262647383,79ebbd969a6781d200207ac3fb42fb3d,79ebbd969a6781d200207ac3fb42fb3d,2.0,2017-11-25 09:01:24.000,,h5,nanchang
-6422971969027024831,7a10a3839341b704549a3e8def2f1bb6,7a10a3839341b704549a3e8def2f1bb6,2.0,2018-02-09 11:01:18.000,,h5,shanghai
5335575405552283454,862a715d9b64dd6f3ea6e74ae661948d,862a715d9b64dd6f3ea6e74ae661948d,2.0,2019-02-13 09:58:40.000,,,changsha
1142361637064608684,89c762921ca040cd,8022d545f97e3398190bfb1b8299f2cf,3.0,2019-02-16 12:20:13.000,,h5,chengdu
-6422464385257094685,8b3a36114bc6f84aef958bef8161be78,8b3a36114bc6f84aef958bef8161be78,2.0,2016-08-27 08:36:22.000,,h5,shanghai
6617552664706535071,8d9b41cc4c18f63a453ef7cf362371ee,8d9b41cc4c18f63a453ef7cf362371ee,3.0,2017-02-08 11:47:14.000,,h5,hangzhou
4673989396537586679,912ed0265e5f2eab93ebeaa11cee8684,912ed0265e5f2eab93ebeaa11cee8684,4.0,2017-08-27 13:02:41.000,,,chengdu
-7426078915632062180,962b549ca378626bab96e74ef23ac564,962b549ca378626bab96e74ef23ac564,4.0,2020-03-01 22:08:33.000,,,
869475590118933864,985d7d77c4f7fbec9e88320ee6cba303,985d7d77c4f7fbec9e88320ee6cba303,3.0,2018-11-28 21:23:21.000,,h5,beijing
-5352676586192031305,9e01c0def7ab0a83ddc865eab6535ee9,9e01c0def7ab0a83ddc865eab6535ee9,2.0,2016-08-30 17:29:07.000,,h5,beijing
-8500216161032377437,9ff8f31757a11d4b5711b14c095caafa,9ff8f31757a11d4b5711b14c095caafa,1.0,2016-09-25 11:28:41.000,,h5,guangzhou
8769439375059400901,B325361C-AB6A-4F8D-990B-4714101FE1B8,76b4dc6053104c192f14fd4c3624e778,,2019-12-17 11:34:30.000,,,
-2320403048433851819,C2B50D1D-5AFD-4C58-A683-0191D6CD96E4,c9a144bc4e5c04a652ded77fb2201d0b,1.0,2019-08-26 10:08:29.000,,,beijing
-1449458362210024164,CD13541C-F762-43E8-89B8-BC7A8040C1F7,872c2fec29285bcd76103860719512ff,,2020-02-19 16:21:40.000,,,
3333390738768448034,a6a98a9a56119982c01458c01f190932,a6a98a9a56119982c01458c01f190932,1.0,2017-03-17 14:59:51.000,,h5,chongqing
6882075488667386799,ab0f42b179afc50,af98624a2c546f6023724963a097ce48,2.0,2018-09-07 21:51:51.000,,h5,beijing
1051457308370706240,b52e6e2897605aad061e47a5739a6f78,b52e6e2897605aad061e47a5739a6f78,2.0,2017-12-02 12:03:37.000,,h5,hangzhou
-1965421780374915039,b94709bcea86a5ed3b2297dbe60eeaf5,b94709bcea86a5ed3b2297dbe60eeaf5,4.0,2019-04-02 22:02:36.000,研习社9月大促分销活动-H5-自然,,hangzhou
-6733682850464271523,b9acd65f8030061ebf365b1e37ae69e4,b9acd65f8030061ebf365b1e37ae69e4,4.0,2018-01-25 13:31:19.000,,h5,hangzhou
1177243370369279997,ba89399ea94548c5b16baf5d1f79e942,ba89399ea94548c5b16baf5d1f79e942,4.0,2018-10-17 19:12:29.000,,h5,
498826001012828594,bcfd5e3befe7e0e71262af550a4a29a6,bcfd5e3befe7e0e71262af550a4a29a6,1.0,2017-06-26 17:41:11.000,,,shanghai
1976876072417616423,bfd8a2490fe17e23302cd1253a8d5573,bfd8a2490fe17e23302cd1253a8d5573,2.0,2018-07-14 06:35:49.000,,h5,nanjing
7289086539963013037,c31457a823368565559ec13cbf5af757,c31457a823368565559ec13cbf5af757,4.0,2020-02-27 00:41:44.000,7天体验包-H5-分享,h5,
-660607699151696627,c3f0eb5bd0050de945529590ec8a8a58,c3f0eb5bd0050de945529590ec8a8a58,4.0,2017-12-03 08:52:27.000,,h5,shenzhen
-3982973429299403380,c6d699a77fb7ca55d633200fb5645cc9,c6d699a77fb7ca55d633200fb5645cc9,1.0,2017-11-26 13:42:40.000,,,chongqing
-7866598506564968759,c8660407df20fbc1e10ea143d677004e,c8660407df20fbc1e10ea143d677004e,2.0,2017-04-27 08:41:17.000,,h5,xiamen
-8117058780480972714,cbfc38078f23d670,90e9d8e6885fe189b84a72f27146843b,,2020-03-07 16:40:54.000,,,
1771658681951899471,ceae39dac2929b4a03a4ee0ab5e713e3,ceae39dac2929b4a03a4ee0ab5e713e3,1.0,2018-04-27 18:03:10.000,,,shanghai
4844388624742530839,cf703da39eabfc0eb44a8645835b02da,cf703da39eabfc0eb44a8645835b02da,4.0,2018-05-12 09:29:27.000,,,
-395420108154476047,d146179ca9beb0793533935631cf533f,d146179ca9beb0793533935631cf533f,4.0,2019-09-17 08:03:41.000,,,qingdao
7817065370437149903,d82ab71f0121f1f104e101be09eee514,d82ab71f0121f1f104e101be09eee514,1.0,2017-06-30 20:29:11.000,,h5,chongqing
-2209380223816160674,d859eca7809e08929d6504be71565776,d859eca7809e08929d6504be71565776,2.0,2016-07-21 21:22:44.000,,h5,wulumuqi
5562335155860655602,dadd0196cb53ae7d034b6b5d16dca36e,dadd0196cb53ae7d034b6b5d16dca36e,2.0,2016-08-15 08:49:20.000,,h5,hangzhou
4361928033468642332,de9930d9e0f4537b98a7a154bd8ad4d8,de9930d9e0f4537b98a7a154bd8ad4d8,4.0,2018-01-13 22:22:17.000,,,
-6590724151519502665,e8bc442c632951b70ebed97985dca458,e8bc442c632951b70ebed97985dca458,2.0,2017-01-14 19:02:13.000,,h5,shanghai
1664039336211133383,f663d8a6d4bbdf05e7d17a9ade1dc7c0,f663d8a6d4bbdf05e7d17a9ade1dc7c0,2.0,2016-08-13 13:59:57.000,,h5,xiamen
-2694643011034859114,f6a7aa2b131cb97141cb8af2c2af4fa9,f6a7aa2b131cb97141cb8af2c2af4fa9,2.0,2018-01-06 11:38:17.000,,h5,dalian
3742020664511472089,f77269255582523ec6c474a506475e5e,f77269255582523ec6c474a506475e5e,2.0,2017-07-21 23:45:58.000,,h5,zhengzhou
3308372309551134718,oieGJ5du-PfUfZAiceIz97KwYNio,8f90e74171ec523981d97943ed33f7f9,,2019-11-17 21:18:27.000,小程序-自然,,haerbing
-6832777408575840431,oieGJ5f7Fpvpz2WpNJSi3QXI1jUc,7d42f9528ae11238dca1c98a5fd9f8b9,,2020-01-31 23:01:55.000,小程序-分享抢课,,
