神策 ID,设备 ID,登录 ID,activity_user_type,app_first_login_time,channel_name,client_type,community_id
9093712836178478530,1666b1dbd41ad-016383f62055128-1b0e120e-304500-1666b1dbd42136,e7d9dbdd64fe3fdcb4ef8b4dad51d7e6,2.0,2018-10-13 10:12:20.000,,h5,shanghai
-5901744068179439980,1668205c382211-0b18b066d303cd-1c660158-304704-1668205c3837d,c5291a0e8ccf4a05e1740016d47c5527,4.0,2019-10-13 08:39:09.000,,,qingdao
5146296849970054707,166f10ebb7e1f9-081af8bc6-783d105e-250125-166f10ebb804a5,53af7da73c7cdd013f0e5bdf44968aaa,4.0,2019-12-18 20:36:42.000,,,guangzhou
-5765736766800295356,166f1c2aeb3127-02562d6c6f0969-45205143-230400-166f1c2aeb59d,d70bf6e73627ff2ccfa1743eb4f9cc5a,1.0,2019-04-21 17:48:10.000,,,beijing
-6976778134515898791,16741833bf973-09af85564bc4f9-247e5025-269280-16741833bfacc,c7357d5c0ca614972bdc9ea272ed2f93,1.0,2019-03-10 11:57:29.000,,,shenzhen
-1523005845118958678,167650f2187939-03bd78078-6a3f0723-2073600-167650f21888fc,2e77567f03805018cee89d42750f60fe,4.0,2019-10-26 08:56:13.000,推广大使-H5-自然,,hangzhou
-6953167853692227711,16779a528f8da-0d868719120809-6c3e0755-304704-16779a528f926,a3b47346e04d2b7a477d5fcf36be8b74,4.0,2019-08-27 18:55:55.000,,h5,guangzhou
-5430235042023099764,16782db0ebccb-0c43f1619738b6-71a5473-230400-16782db0ebe151,3431c5665fa229d5c587adc19d630f50,2.0,2018-12-07 20:51:13.000,,h5,guangzhou
3438937809001000050,1678960ed6f56b-0cdc6db0d-1a77077e-250125-1678960ed70406,56f8453649579cdda99cdac194262251,3.0,2019-04-03 11:01:01.000,,h5,shanghai
-8295383413430279291,168666eba2874-080ea0bff77fdd-a721030-339076-168666eba29168,1297a3cb9df462f2031810e40935858e,4.0,2019-03-04 08:57:22.000,,h5,zhengzhou
7526833935371723908,1686ed65880174-014a851d922826-a524949-280800-1686ed65881ae,38056f1ff9caa526952af11af007fe2e,2.0,2019-01-23 12:37:07.000,,h5,nanchang
-2770134005421440829,168d161ef10150-0f403efbdc5c58-1c1e7602-259200-168d161ef1114,cd01644d9049eed6387de3eed1376d3c,4.0,2019-03-24 20:35:00.000,,,
6952635043980037244,168e781abb4b3-0fc9d382e3532d-17176e1a-230400-168e781abb6112,6ebee67c8e9c2f3f3f27323eedaca839,3.0,2019-02-28 14:05:12.000,,h5,dalian
8512997538971504953,169102f69f510a-03a81e22ec69c3-2501302f-230400-169102f69f719b,fbd8611d586282d9b1f8fdb85fff07db,2.0,2019-02-21 21:17:56.000,,h5,wuhan
3551204398360423689,169680f229275-06ab2dd314575c-2625e2a-230400-169680f22935d,3722581510a4476b053984a7756c8fe4,1.0,2019-07-03 22:03:51.000,,,shanghai
5661860379591690347,16a14685dd133b-0a670566e4c892-46055703-370944-16a14685dd24d9,c7e7f77da3ab45ea29806b04a0a7aab8,2.0,2019-04-13 09:54:44.000,,h5,beijing
3806325945474296020,16aa66189bead0-099af899dd07cd8-110b130b-304500-16aa66189bfa2b,ab7669ecf784dbda71dd9edeaa64924e,1.0,2019-05-11 18:27:19.000,,h5,beijing
-5458619785371123088,16aaeee18f339e-05c5ffc67ad38f-6d011664-786432-16aaeee18f4289,bd91b6d1172a87526720b6bb1e120d04,4.0,2019-06-11 16:52:51.000,,h5,hangzhou
-5152510379541880523,16ac5fe34c885-051a4e8147a793-112c7c0a-280800-16ac5fe34c96a,3995bfe354822fccea8eb13ad402f117,3.0,2019-06-17 14:18:02.000,,h5,chengdu
4456922566507442636,16adce55d6c3b6-0e03209f04c5fd-22616344-308898-16adce55d6e1a8,986c83a7e81448e71e22b3031a80c02b,2.0,2019-06-04 13:59:33.000,,h5,suzhou
2753655122491102540,16ae0007eb881d-080027f87338e2-735e0321-304500-16ae0007eb9661,51e976fb274307b8a2fc493ea3347789,4.0,2019-11-13 13:20:03.000,,,
-5250082563699350454,16b1344526e1c6-0c7291c633ba3c-4d626c4b-230400-16b134452704d,8b3c5d7b6bd826d731bcf9916a58c51b,3.0,2019-06-26 21:37:43.000,,h5,wuhan
2525704172743324178,16b2cdb045a158-0287994e18e408-2206c0c-259200-16b2cdb045d140,3584a9e69d8ec5cfbe2aea99e0be3f23,4.0,2019-06-06 20:57:19.000,,,wuhan
1499497105788651110,16b814af12091d-01fe7be691b155-413b5c1b-304704-16b814af121898,f0c0ad2393cf3f80e65b00aec17777c4,3.0,2019-06-25 16:32:19.000,,h5,guangzhou
-6995327979931483881,16b81d0b2d11f8-038cf91b797b5b-215a6908-269280-16b81d0b2d221a,195edfc9d7281b94594cb15252738d33,3.0,2019-06-23 09:07:26.000,,h5,suzhou
3744930831764913202,16b8315d5b544a-02b1e594a291a1-4b3e7a63-304500-16b8315d5b67c6,556d55a031cfa73c67a5c7e3603f3501,4.0,2019-06-23 14:49:17.000,研习社9月大促分销活动-H5-自然,,hangzhou
-2551882256502758138,16b83f8f819277-079b9e0e1e7e47-705a0b27-370944-16b83f8f81a8d3,b4c1999526493ebfc48da1752ad4826d,4.0,2019-07-09 00:30:31.000,,h5,beijing
-185213996869970802,16ba6cab245538-0a59f6df52dcbe8-4f025003-304500-16ba6cab246672,90d645f518517d1c2de1b1f01d750f2a,4.0,2020-02-18 15:49:46.000,,,chengdu
5702385932528548544,16c89d6479341a-0d5d34cc314213-180c120b-304500-16c89d6479431f,03abe29be8c600837c0f2a3a760e26c9,3.0,2019-08-13 15:21:47.000,7天体验包-H5-分享,,shanghai
7317603519588211866,16c98c75f337f2-0e2bc79fd4e2ff-715a0026-304704-16c98c75f347a7,97f621113b4f6a21dd1b6d3e9b6f18f6,4.0,2020-03-07 12:25:58.000,小程序-分享抢课,,
-2217890327352066299,16cbd32eb0e24f-01bbea24546218-7f642766-280800-16cbd32eb0f74,f3ed160f0a8819a70e4fb69aff046b31,4.0,2020-02-03 09:04:42.000,小3人团-职场抢跑，打造你的超强竞争力-H5-分享,,
-9013503978991267227,16cdaee5fbe58f-00a218c692cba4-34594872-921600-16cdaee5fc02b2,53bfca309519e6ac49caa0e4482d7147,4.0,2019-09-05 09:35:56.000,,,xian
936467990840790664,16d03eb41aa4cb-085e6c7005f269-4a3a7563-304500-16d03eb41ab389,f9bcbe4827ac8cf7dfd535959098568d,,2019-09-06 10:28:57.000,研习社9月大促分销活动-H5-自然,,shanghai
1238276803247344493,16d04187fe949-096eb0f3b5da8f8-130d130b-370944-16d04187feac5b,b0904a66ba1dbda75d011c45b238be0f,,2019-09-06 09:46:20.000,研习社9月大促分销活动-H5-自然,,xian
-5052364005360358821,16d3a1f5c8e31c-0331718a2a68a4-715a0726-304500-16d3a1f5c8f5d5,27b25b62f2c2585a56ecb5995f89f121,,2019-09-16 22:38:53.000,研习社9月大促分销活动-H5-分享,,hangzhou
8398215536591624100,16e3fc68726580-052ff214a0563d-3c7f7928-322653-16e3fc68727423,041a4ad47ea631bea95add62fd9212a0,,2019-12-18 20:04:05.000,小程序-分享抢课,,xiamen
3389967233284987173,16f3fdca3d4ba-02626beaa961f8-21365f41-280800-16f3fdca3db13c,4e3449930953006f759729a20df14387,,2019-12-26 10:35:27.000,创新学院-H5-分享,,hangzhou
-411386807407670219,16f5425ca911ae-08503cfc0fe569-257a5f72-334443-16f5425ca92134,aeb2ce2d2f6989915e56c1fcdc4efe56,,2020-02-01 08:57:48.000,创新学院-H5-分享,,qingdao
-3584662615026188310,16f59a2ff3e700-0988da1ebfdd4e8-1100190b-304500-16f59a2ff3fd0e,a4cba376b9c33fe60da0cd7e41237843,,2020-03-07 11:59:31.000,小程序-分享抢课,,
-7422017038701997214,1700e77b3873db-0279ede02bf7f38-68467a54-250125-1700e77b3884c3,78692bcf9ce1df5c74f73ef9c2dfd3c8,,2020-02-04 12:35:29.000,2020年1月研习社春季直播活动-分享,,
-6510859943960773273,1701f826f8711e-08bcf7f58ebca2-9260d13-280800-1701f826f8c216,40f135667ebbd0a62845cdc80a18c643,,2020-02-07 19:59:42.000,,,
-9156552189546258666,1704e083adf8f-02ad382f94fa8a-271c2316-304704-1704e083ae1167,3c7a7adfdcc97bb7c2b04a4ed058f501,,2020-02-16 20:53:21.000,2020年2月微光卡-分享,,
1716595237919588530,170b2dea4684f1-074c64293de2518-3d7e032c-304500-170b2dea4696f2,58befe51c517374e0833906184e67873,,2020-03-07 10:46:58.000,,,
-1902205542294841624,170b2e8a184114-0707526b08c696-46282b0b-321474-170b2e8a1851f,32ea24dc5e465a870185471c3e0f5d7f,,2020-03-07 10:54:52.000,小程序-分享抢课,,
8918480196200257757,1af271d00027a37d41b40027f9b3e767,1af271d00027a37d41b40027f9b3e767,4.0,2016-12-20 17:12:39.000,,h5,chongqing
1118455534236532311,1ba126cd31ec1495bd16aca1d93ba0c9,1ba126cd31ec1495bd16aca1d93ba0c9,3.0,2018-06-03 21:42:18.000,,h5,xian
-1844162472070592930,1e922cb01dd02aea8320aa27483024ad,1e922cb01dd02aea8320aa27483024ad,4.0,2018-06-12 22:11:38.000,研习社9月大促分销活动-H5-自然,,shenzhen
1369094546461847686,27ca89a2ef33c879eff14e40a20031d1,27ca89a2ef33c879eff14e40a20031d1,2.0,2016-08-19 09:19:19.000,,h5,beijing
-8694203516222377678,2b519034c0626a9ba9dbb1e2a406bde5,2b519034c0626a9ba9dbb1e2a406bde5,2.0,2017-11-29 17:05:49.000,,h5,shanghai
-4968146717327645265,2db8bde988a4831a1be6f6e1e952ce06,2db8bde988a4831a1be6f6e1e952ce06,1.0,2017-11-09 21:54:10.000,,,beijing
7540621362542066147,30350062cb43dea8f857c50b00c084e6,30350062cb43dea8f857c50b00c084e6,4.0,2018-10-06 14:56:22.000,,h5,chengdu
-6261665176802749720,3044083f7349ca5a4a99d6f53edb8692,3044083f7349ca5a4a99d6f53edb8692,2.0,2018-02-22 12:45:07.000,,h5,nanjing
1843005478186766214,30f4083e06754904f03dc586cd098b5f,30f4083e06754904f03dc586cd098b5f,3.0,2017-10-26 10:31:46.000,,h5,beijing
-1304981543738378664,31ddb398b007228f32a24f2648657b7b,31ddb398b007228f32a24f2648657b7b,2.0,2017-09-09 12:20:33.000,,h5,hangzhou
-8421759865255386163,327f5981937869554bdf2bb47dd7cc82,327f5981937869554bdf2bb47dd7cc82,2.0,2016-08-19 14:35:20.000,,h5,beijing
6575566069864198684,32c4bdcd6f492c2def8b8d32e947368e,32c4bdcd6f492c2def8b8d32e947368e,1.0,2018-01-14 04:57:44.000,,,chongqing
709789525690416299,3461916fcc82c34a,2593507ce26fb8e6ef2f7666f9fadd6f,4.0,2019-06-26 14:45:37.000,,,zhengzhou
501771160720473030,34b2e6e9a8996cc402443e419df9e99a,34b2e6e9a8996cc402443e419df9e99a,2.0,2016-10-02 10:26:58.000,,h5,shenzhen
-4442021687301652580,37944d2344341cf7a4b000ea27891626,37944d2344341cf7a4b000ea27891626,2.0,2017-04-30 19:48:09.000,,h5,guangzhou
6672793974499091572,398c89d9abde3063bb72ad46258e210f,398c89d9abde3063bb72ad46258e210f,1.0,2017-12-10 13:05:25.000,,h5,shanghai
4586832921247274965,3E6140ED-E0D4-42CB-AE8C-7ADD097052C8,b4d01eaa1a7de5639980e8b55cb99b79,2.0,2019-06-04 16:07:24.000,,h5,guangzhou
6110537157079334873,3a081bd7df8eac30d83eb8a320453528,3a081bd7df8eac30d83eb8a320453528,4.0,2018-07-18 10:36:23.000,,h5,
-6756857939737431947,3d068c36d54bebf5228993e7e7da7202,3d068c36d54bebf5228993e7e7da7202,1.0,2018-03-23 22:56:08.000,,h5,shanghai
2742408141896752350,3d1a4a4f84b4dff86482d554b3b0f836,3d1a4a4f84b4dff86482d554b3b0f836,2.0,2016-10-06 07:56:29.000,,h5,beijing
8258479688998255771,3f2bfcf1c9fff12e199850c03d5c6ddd,3f2bfcf1c9fff12e199850c03d5c6ddd,2.0,2018-11-08 19:06:54.000,,h5,changsha
-4498408037309539126,3ffac268c1e1e944a8e2987e418b7352,3ffac268c1e1e944a8e2987e418b7352,2.0,2016-08-21 18:39:22.000,,h5,suzhou
8409332190940706084,405fec7e055f9f48263a02c5eebf9355,405fec7e055f9f48263a02c5eebf9355,2.0,2018-05-11 19:59:15.000,,h5,suzhou
-712794943828795847,420FE26E-689D-49D8-994D-DB6EE43F7CC5,3b2efbaa2c51a36cec242e17bdce324e,,2020-02-06 17:32:32.000,,,
4300321123015676938,42d4cf7ea5a0fec4708c9a710909b14e,42d4cf7ea5a0fec4708c9a710909b14e,2.0,2016-07-23 13:25:04.000,,h5,wuhan
-9055555050710279453,4456716d1e7ede659141adce1de4cea7,4456716d1e7ede659141adce1de4cea7,4.0,2018-06-18 07:24:34.000,小程序-分享抢课,,
-5008311271478177151,467784b30c1edd3a138d61a82d6bb133,467784b30c1edd3a138d61a82d6bb133,1.0,2017-03-14 15:11:18.000,,h5,hangzhou
-3168898321267955475,497A6F57-5859-4F16-B312-6D3BB5517A73,4e594174cf99a9ddb51456a6950b4d01,,2019-10-14 14:41:31.000,,,shanghai
-5594404954713855656,49816374c240b6999ef9e1312ff512f6,49816374c240b6999ef9e1312ff512f6,2.0,2018-07-30 12:39:11.000,,h5,suzhou
-6879995450961984262,4bc99f53cc411ff3a0188faddf1dd745,4bc99f53cc411ff3a0188faddf1dd745,2.0,2018-11-30 13:46:20.000,,h5,zhengzhou
-4373110030174425181,4c2ad4d4e2e1c63fea405ee4e5dac2dc,4c2ad4d4e2e1c63fea405ee4e5dac2dc,3.0,2017-12-06 15:13:23.000,,,chongqing
2300318381184957804,4c60cb11e10da571d7c152e72e09f5be,4c60cb11e10da571d7c152e72e09f5be,2.0,2019-03-26 11:42:18.000,,h5,guangzhou
-9170644800765305855,4d6af12f5ae5fb355d031dc03e55fd6a,4d6af12f5ae5fb355d031dc03e55fd6a,2.0,2018-09-05 10:30:34.000,,h5,shanghai
-3246632692492875507,4df151ab9cd80960,69e8ecf5d07fea5fa78b841f9a288f64,2.0,2018-11-10 08:13:07.000,,h5,wuhan
-2470797762646779142,50fe48cf6728b25585167749dea7a173,50fe48cf6728b25585167749dea7a173,3.0,2017-12-21 14:57:54.000,,h5,shanghai
-859470111035146001,51f4e431221a7c9b98df4daeb6f7fe75,51f4e431221a7c9b98df4daeb6f7fe75,2.0,2018-05-03 21:48:21.000,,h5,shanghai
-5509843456857614273,54204b873dde4440a2f2f46f0582097c,54204b873dde4440a2f2f46f0582097c,2.0,2016-08-18 05:07:15.000,,h5,beijing
733091834531474324,57238690a73b41d31ad5edbbd60e725f,57238690a73b41d31ad5edbbd60e725f,2.0,2016-07-19 18:50:23.000,,h5,guangzhou
292793823102003085,572C3F42-5805-4C00-8EBF-5E1865234172,c797420dd865f565f21ff2978e04da19,,2020-02-12 09:12:40.000,APP-iOS-自然,,chongqing
-475205337109312934,575c87b1e6a1a29b786ad6d2ea060153,575c87b1e6a1a29b786ad6d2ea060153,2.0,2016-08-01 23:18:12.000,,h5,zhengzhou
-5061061441753005675,5FD0BA80-D10D-4658-A9CF-C9F78D6AF6B0,5c9a34baef2653e8b406765071608c9f,4.0,2018-08-28 19:25:53.000,,,
855717215017179644,5ce4c8f665d48c9af5bdebc7cf723f0a,5ce4c8f665d48c9af5bdebc7cf723f0a,1.0,2018-09-01 20:51:55.000,,h5,beijing
-209999474992432462,63e38c788ce2bfa6255e4203d5debf77,63e38c788ce2bfa6255e4203d5debf77,1.0,2018-08-30 19:16:33.000,,,xiamen
5267041900122241935,64d0d70c0ed09f59d9889e907152e43b,64d0d70c0ed09f59d9889e907152e43b,2.0,2017-01-22 17:50:24.000,,h5,guangzhou
-8681525216458751876,68105E5B-D8A8-4219-B3F0-3C04A0DF1F91,e86062c9afcf71f09f4452a387a5bb04,,2019-12-28 00:48:18.000,APP-iOS-自然,,
2419924497277059521,6a02ed71dfaf17c5,00824d7a489d853fd55136461c849a01,4.0,2019-06-07 11:48:03.000,,h5,guangzhou
-6820591769960646756,6bd6fe26c8b531efbde035175ce28af1,6bd6fe26c8b531efbde035175ce28af1,2.0,2019-02-24 15:21:24.000,,h5,wuhan
-1318590417584860435,6de08e1334a59251b803e2db47f5802c,6de08e1334a59251b803e2db47f5802c,2.0,2018-02-21 21:59:00.000,,h5,chongqing
9215770454429311244,6eca43fb912119125eed3a1eab2453d6,6eca43fb912119125eed3a1eab2453d6,4.0,2018-06-16 22:17:12.000,,,
-6176449960230228128,76d1fb0835a39d29b192d149f9f6ab91,76d1fb0835a39d29b192d149f9f6ab91,1.0,2018-03-23 12:31:13.000,,h5,hangzhou
1343202983427412887,778cdfb376a79f53844aa2d2b638bbee,778cdfb376a79f53844aa2d2b638bbee,3.0,2019-06-21 23:12:19.000,,,chengdu
2256361444881565880,77a47f0f44007a74b1481956f93086dc,77a47f0f44007a74b1481956f93086dc,2.0,2016-12-07 11:43:42.000,,h5,beijing
-2872807053316815383,782338b97cf7bb2d22d7884259665af5,782338b97cf7bb2d22d7884259665af5,2.0,2018-04-08 00:20:12.000,,h5,xiamen
-6322433021534905226,7842c15d13d85315a25cf577118dbb4d,7842c15d13d85315a25cf577118dbb4d,3.0,2018-06-14 11:38:49.000,,h5,chengdu
1339960552387579102,79e5d718f03e42db52ec203fd7fb080c,79e5d718f03e42db52ec203fd7fb080c,2.0,2016-08-03 15:48:28.000,,h5,shenzhen
-1323196035262647383,79ebbd969a6781d200207ac3fb42fb3d,79ebbd969a6781d200207ac3fb42fb3d,2.0,2017-11-25 09:01:24.000,,h5,nanchang
-8465085432684161877,7a8da18429a24cc608ed49b3da88adf0,7a8da18429a24cc608ed49b3da88adf0,4.0,2017-07-03 22:28:43.000,,h5,shenzhen
-4832286274494819754,8103014b836d5ce8a18e83bb75341f56,8103014b836d5ce8a18e83bb75341f56,2.0,2017-08-13 22:55:07.000,,h5,beijing
5037976939023553084,814b96a6c0860c8e454b2bd273da61e8,814b96a6c0860c8e454b2bd273da61e8,4.0,2020-03-07 10:37:01.000,,,
-8706726784447907686,8176AE0A-D4D3-489D-B553-75930E8451B7,ff5f870126e38b95482419897758059b,2.0,2019-03-25 10:43:06.000,,h5,chengdu
7848639756358547841,83f0b9f58e4605c1,6f3cdfae404e14c897d5c5d79af0187d,2.0,2018-11-20 10:01:01.000,,h5,zhengzhou
-6729410228628478770,83fdb55e184227f511778257c5e659e7,83fdb55e184227f511778257c5e659e7,2.0,2016-12-28 22:54:52.000,,h5,qingdao
-1329566558315391861,840d61aefa01737a6d952acfa3cbd8e6,840d61aefa01737a6d952acfa3cbd8e6,2.0,2019-03-31 19:03:34.000,,h5,shanghai
-6805622134031003533,88c5ae2991ca0f3ec2486daa40519686,88c5ae2991ca0f3ec2486daa40519686,2.0,2016-12-24 23:07:13.000,,h5,chongqing
2007257700070777803,8920103f40a24c6739e010ff5189c982,8920103f40a24c6739e010ff5189c982,1.0,2017-12-01 23:50:13.000,,h5,beijing
6724450029295023767,8c903f3b6938c7377d6b52938ffefdcc,8c903f3b6938c7377d6b52938ffefdcc,1.0,2016-09-25 10:07:58.000,,h5,beijing
-6085742693896693980,8d8340c18dd54baf58f3e32cc13926bf,8d8340c18dd54baf58f3e32cc13926bf,4.0,2018-03-08 06:29:55.000,,,shanghai
-2723597957412319161,8def6316fd2aa58a8e073e2ee3b06296,8def6316fd2aa58a8e073e2ee3b06296,2.0,2016-11-17 13:36:38.000,,h5,shanghai
-2144213515489472853,90cf1985623c94b1f0be3082420043f3,90cf1985623c94b1f0be3082420043f3,2.0,2018-03-09 21:31:09.000,,h5,beijing
-5797206343269130505,92fe93eee5341e95,170a07c6e57da49df43c7de25de2d555,2.0,2018-12-01 08:28:26.000,,h5,nanjing
6878647408407685701,954f3a691059f62e2589cd5093fbbf02,954f3a691059f62e2589cd5093fbbf02,1.0,2017-12-28 21:46:03.000,,h5,shanghai
3386610225728004408,9a752350e0ace3f969e9d2edc7c5bc41,9a752350e0ace3f969e9d2edc7c5bc41,4.0,2017-10-06 20:59:55.000,,,guangzhou
4429019912664935834,9f603ed285a3eed803bd518e9b7a59b5,9f603ed285a3eed803bd518e9b7a59b5,2.0,2018-03-28 22:44:23.000,,h5,shanghai
1789939885746778478,9fc399069c2606d3,427448884717280e794cc205f511b324,2.0,2018-12-24 10:49:20.000,,,shanghai
-6977499874677899639,A018A881-CBDF-47B7-A618-0117788D32A2,deeaa5a75a61b791267bc86c13cb5bb7,,2020-02-11 11:41:17.000,,,wuhan
8262453671139075619,A7D1688F-034D-4FEE-B685-0267977768E0,bd88741170a561090b8d3b8b4748be4d,4.0,2018-12-23 17:51:44.000,,,
823331447381070163,BD62E7E2-3662-428E-B80F-CB8D83FC3C18,94d9f31def60e8d07c3e9916c3daa9c3,1.0,2019-01-19 15:14:28.000,,h5,xian
6988517116523227202,C27B7FEE-9EE3-45F6-AB15-A137E7053924,96490c6ba4eaee32b5ecd7fa9253574a,4.0,2019-02-24 16:12:02.000,,h5,shanghai
-499363510400807332,CA785165-9BBE-4E61-84C8-E633BB4B74D7,1518139022cbf803679fc003b05bdade,,2020-02-11 13:17:08.000,,,hangzhou
-1570251745102567429,F17C6AE4-016F-4698-B07B-0ECE302911AA,3568d3310dcbf6ff37936f53a9eecf0d,,2019-11-08 10:15:30.000,APP-iOS-自然,,haerbing
-6154156297431207055,a1cdaedecb1fe53673ac198c530eab29,a1cdaedecb1fe53673ac198c530eab29,2.0,2016-07-22 18:15:20.000,,h5,dalian
-1139813242026171771,a65cf5a5a71551340d0edf8f6262ea18,a65cf5a5a71551340d0edf8f6262ea18,2.0,2018-11-21 18:47:34.000,,h5,zhengzhou
-2887700107575655319,a72d0b947c9a1a96005e420b8370da17,a72d0b947c9a1a96005e420b8370da17,3.0,2016-07-26 10:17:51.000,,h5,hangzhou
8944633772984142318,aaa0a3ff80ef91956ce3b8088fc51a7f,aaa0a3ff80ef91956ce3b8088fc51a7f,1.0,2016-08-18 21:17:47.000,,h5,kunming
-6960494530876013930,b39950ef9a6bc8358af93b567b51beff,b39950ef9a6bc8358af93b567b51beff,2.0,2016-08-20 17:49:54.000,,h5,guangzhou
-4483985585831491186,b4dcfc10194b6dad946cd20e9e6c18a4,b4dcfc10194b6dad946cd20e9e6c18a4,2.0,2016-12-06 12:14:17.000,,h5,shanghai
260494335725135532,b53099d82b9c0a2823600ef29f6af73a,b53099d82b9c0a2823600ef29f6af73a,4.0,2020-02-05 01:40:39.000,,,
1757413599007101660,b656c1c322ab395321effd559f77d140,b656c1c322ab395321effd559f77d140,2.0,2019-04-26 11:06:46.000,,h5,shanghai
-5713664256780435787,b6f2d55a360c70c57952eee51ff4837a,b6f2d55a360c70c57952eee51ff4837a,2.0,2017-12-02 09:55:32.000,,h5,suzhou
3857254111362742824,b77094ec3ecda029,1670129b7dd06b524b4f2b9fe1f22533,2.0,2018-08-01 12:17:38.000,,h5,shanghai
-3959369626748914067,b7ba2115e4856775712be4364d903dcf,b7ba2115e4856775712be4364d903dcf,1.0,2017-04-23 07:27:56.000,,h5,shanghai
1068212729383940111,b81687d466ff409b83b4140ca98b9f2d,b81687d466ff409b83b4140ca98b9f2d,2.0,2016-10-15 08:27:07.000,,h5,zhengzhou
-6886146328929948791,b83f7e26dafdc07e,5f371050dfd5812f63ea4f8205f6b5ee,2.0,2019-03-20 18:56:18.000,,h5,nanjing
1177243370369279997,ba89399ea94548c5b16baf5d1f79e942,ba89399ea94548c5b16baf5d1f79e942,4.0,2018-10-17 19:12:29.000,,h5,
1448746258139845996,bd3adf681a2cbec3,3f28fad2416de3064d5a68f224de4226,1.0,2019-06-20 23:07:05.000,,,hangzhou
7855969535060142789,bfbf755a1e21448e5531dcbdca942d1b,bfbf755a1e21448e5531dcbdca942d1b,2.0,2018-07-27 19:58:10.000,,h5,guangzhou
2646730438046443168,c1cf6353b970fdf10d283b612a58ea70,c1cf6353b970fdf10d283b612a58ea70,4.0,2018-03-31 08:11:34.000,,,shanghai
1379074555095918811,c6f7e32397803d4b5c607c53551834eb,c6f7e32397803d4b5c607c53551834eb,2.0,2016-11-22 08:37:19.000,,h5,beijing
1524020192425012042,ca91ab53fba568d84088894883924842,ca91ab53fba568d84088894883924842,2.0,2017-11-18 15:59:49.000,,h5,chongqing
4451347527942550353,cde4b4362d88009aa061c5318e160dd6,cde4b4362d88009aa061c5318e160dd6,2.0,2016-08-27 12:40:02.000,,h5,chongqing
-4207064961372612720,ce3a713e96f2b226df5f2de74a5beb34,ce3a713e96f2b226df5f2de74a5beb34,2.0,2017-04-02 22:39:17.000,,h5,chongqing
