神策 ID,设备 ID,登录 ID,activity_user_type,app_first_login_time,channel_name,client_type,community_id
5206881331260066352,166a427f6363fa-0be1880e2253228-686f0750-250125-166a427f639599,585b2850b88eab07c04512fe0904ef77,4.0,2019-06-03 12:29:54.000,,,hangzhou
6306992244916441111,166ad879597189-02a7360053e727-702a2968-230400-166ad879599203,f588cbdc8a419aba5464bf3d97f47a3e,2.0,2018-11-11 19:25:58.000,,h5,beijing
-4609680163571435918,166c364caa5454-0d7b04c34531208-624f2c6a-304704-166c364caa63e8,62ba1773ddf8df9cbaf541d2d004b60a,4.0,2020-03-02 13:20:47.000,研习社9月大促分销活动-H5-分享,h5,
5720257022593244906,166caae9f8418a-0ef2e5849c4941-46355a1d-304704-166caae9f8524e,1b91837bd04dc6c9f6b58b272b4f0c00,4.0,2018-12-29 20:39:12.000,,h5,
-5384360343166610191,166df9eee415b-095370ef575146-600e0e4c-250125-166df9eee42112,f7f8928124db2625df4176703248fbc7,1.0,2018-11-06 13:27:38.000,,h5,shanghai
5700891949828033532,166e44bd85a83-08b936ee54154d8-73590925-250125-166e44bd85b774,3e947e1d50cbaa80b750970cdbf4c38f,4.0,2018-11-06 19:00:58.000,,h5,
-574709421559641996,166e661cc0b235-0bb436e1832d538-1b0e120e-304704-166e661cc0c2c6,bea6647371e7906b34828aa3fb7037d1,4.0,2019-09-15 17:36:24.000,,,hangzhou
3940755549786622317,166e6f5a9ba0-0273f5472ff6ce-76222423-321474-166e6f5a9bc2a1,c82c679ff014efc8895cd98969d14355,1.0,2018-11-13 10:30:11.000,,,hangzhou
6693382616669586311,166e7096b651d2-0783538f8a2152-40c5c09-230400-166e7096b67c5,7630b15ff3613fbc251a664a48c4bc7c,2.0,2018-12-31 11:20:45.000,,h5,taiyuan
-701469195583426056,166ffb6229bef-0a77d7aceb4779-360f353f-304704-166ffb6229c28d,1763f0ec0b15259efce2af03fc80d5f4,4.0,2019-03-30 09:34:14.000,小程序-分享抢课,,shanghai
-2346690275891419772,16715137df5c2-00fc9c7ebf965b-5c527c64-269280-16715137df615a,4851d297512c0924269a0cb457d5209b,1.0,2018-11-18 16:15:30.000,,h5,hangzhou
7490653636055471853,16740f688f0f7-08c1752464e26-6c64376d-280800-16740f688fd1b7,fcac805453bb6843c99e8bcb751ca991,4.0,2020-01-19 22:00:57.000,,,chengdu
-6341963853906706025,167462e6763476-030871ccd2c2bc8-4d3d7164-304500-167462e6764498,ce25ccbc1df7b506c8322ee6d87005f4,4.0,2020-02-12 06:01:48.000,,,hangzhou
-408702959118823039,1674b6e4a7cbf-09ececc55c93f2-4d0d1608-250125-1674b6e4a7d124,5ae16e210661e569b6c4846487bf4ab2,2.0,2018-11-25 23:47:03.000,,h5,chongqing
-1415354360813313649,167799025ce32a-05d1e3afc48d77-4b711823-268920-167799025cf7f,beb0843d202c9380ac26cbbbca18f3d0,4.0,2020-02-16 21:18:49.000,,h5,
-6514378201542657500,1677bbcb9402a0-0591e0ac07a7fd-44731f23-268920-1677bbcb941176,f13379a3656b6b75219c1d6bd9cda339,1.0,2018-12-05 08:22:56.000,,h5,xiamen
5251711716209193006,1677ee52cc51c8-0af7be9bb927ed-4f6d714d-304704-1677ee52cc6255,4afff8c5245b7f8c64a4954ed98629f8,2.0,2018-12-06 14:24:56.000,,h5,shenzhen
5940842156741689039,167938fd819b-0b510ed57ddea7-395c3521-274707-167938fd81b202,29880b7639218aad323b64c0d452c382,4.0,2019-01-24 15:29:24.000,,h5,
-4128047362643138083,167a24d7b4314-080c8d0b96a65e-77252c37-273600-167a24d7b45131,a26f4ef96efd126d8767e5a9a6e87dec,1.0,2019-01-03 22:35:10.000,,h5,haerbing
-1348919900847959573,167fcdf53d67b3-03a3cb269aa17-4137581f-304500-167fcdf53d75af,909edc9c332e288669b499c6e5633adb,1.0,2019-01-03 08:13:28.000,,,beijing
4820686126514910582,1687d919949e4-0de6fda7ceb225-2a253555-230400-1687d91994c187,37e8efb998d0487d7ad7d2ca22d01ab4,4.0,2020-02-15 22:35:26.000,创新嘉年华直播券H5-分享,h5,
3194585358016483343,168a3d13539aa-0a11439a1b70c4-36b0837-230400-168a3d1353b14,27d42b821c98d7cd329970aaaeb95f81,3.0,2019-02-01 17:19:35.000,,h5,suzhou
2200131633530619790,1692010fcdd42-09cf00379d8717-29543a5c-230400-1692010fcdf18,f43f8f45f4953c214949041e2403637c,3.0,2019-02-24 22:43:56.000,,h5,hangzhou
-1269002826985776691,1694682c5c4210-0e026dcad2f8828-7a175860-250125-1694682c5c58f0,75c28a17d2f25e8ed8c4890ab2c17626,4.0,2019-03-24 14:25:50.000,,h5,hangzhou
8780984862133857151,16a8bb7e7d530e9f,15e388c939aed372b0eb955c4da12232,,2019-11-17 15:51:54.000,APP-安卓-华为,,
-2430778929332366252,16ad8785d77176-0f429c973053978-453b5a16-304704-16ad8785d78988,777076b26e46ecc6375e862343c1b6f3,1.0,2019-05-21 21:27:53.000,,h5,beijing
-2590857231218895822,16af2086ad41ef-00c74e6566505f8-40431867-304500-16af2086ad5783,f2dff6353d4be691bf387f58c53a4ade,2.0,2019-05-26 10:48:58.000,,h5,shanghai
-3467847055512524758,16b3498925813b-0fdc35897c62c5-303c463c-273600-16b3498925a37d,9ad7c266cce3b71c9cd0c129bc84cd8d,4.0,2019-03-30 16:32:38.000,,,suzhou
670800124105242742,16b4fa86093207-00fce8e2adb71a-775a0220-370944-16b4fa860941e0,538c39f8135e5aebf3260503078628c5,4.0,2020-03-02 21:36:19.000,,,
392361465099852926,16b7cb8133624f-05e336ee63452e-3d484335-230400-16b7cb8133810e,7b6c7ac607d101ef21ace3ef9953ae08,3.0,2019-06-28 12:38:32.000,,,changsha
-222655413868224381,16b7ce88494479-013bfc14d2bad48-705a0b27-304500-16b7ce8849599e,6c766244dfcdb05aaad6658e9a8f99f8,3.0,2019-06-23 23:43:21.000,,h5,taiyuan
2748302377478975125,16b7df618ec74a-0fd53a4ad124fc-735a0b27-304704-16b7df618edb05,1d4ce0c95d6c5f5531296dd178bf4a09,2.0,2019-06-23 15:45:08.000,,h5,suzhou
1499497105788651110,16b814af12091d-01fe7be691b155-413b5c1b-304704-16b814af121898,f0c0ad2393cf3f80e65b00aec17777c4,3.0,2019-06-25 16:32:19.000,,h5,guangzhou
1667458410255733236,16b82164e8235-081db15c38b6ea-3636413a-259200-16b82164e83b3,05a7e7aa078919c433049f11a9d48c08,4.0,2019-06-23 10:52:05.000,,,chengdu
-1594840325548094543,16b8244d7e72fa-08de9d8671914-413b5c1b-304500-16b8244d7e8590,da42810b1d2bf0c08c409ae3133eaebf,1.0,2019-06-29 10:45:44.000,,,changsha
3744930831764913202,16b8315d5b544a-02b1e594a291a1-4b3e7a63-304500-16b8315d5b67c6,556d55a031cfa73c67a5c7e3603f3501,4.0,2019-06-23 14:49:17.000,研习社9月大促分销活动-H5-自然,,hangzhou
1760134395006296748,16c78f628c11a-04a70f12633584-6f236b1e-212800-16c78f628c236,c722fa7a92d75b9ed208bbebccf5bb80,4.0,2019-08-10 08:49:59.000,,,
515877103254138415,16cd36f9f1f11a-08435241ca9079-22566c-230400-16cd36f9f211f,c873fa77fbfa325d825dae6f74d5de2e,4.0,2019-08-30 00:09:08.000,,h5,
6972441236733154860,16cd6d5b6ebe4-07bd0837d744058-27613a58-250125-16cd6d5b6ec49,4ff1fb3f26a3a212e8582a8f9d0a9ee6,4.0,2020-02-04 23:04:49.000,测试-超级英雄测试-H5-自然,,
-7041062380949074875,16d134b01c31ce-0eda1e25d3105b-152d0e12-334443-16d134b01c425e,6e935c614fb11f7bb90ed8118616138f,,,小程序-自然,,
-936067224673384988,16dd7dd808318f-0898e2cbb90da9-6135c58-342800-16dd7dd8084154,02a2d2969c85fbccb9937855a69e5a7a,,2020-02-17 21:40:37.000,小程序-分享抢课,,
2412416572737114262,16deb47436a34-04c844214dc578-52064c2e-259200-16deb47436b66,1c0db1d0accae2f9be1178e55272f472,,2020-02-27 15:38:18.000,小程序-分享抢课,,
2380350056482994876,16e5a3ced0a2-0c4666ce29ea6a-600b1c78-222080-16e5a3ced0b5f,3b55ae91d63e9eb7bc59fdbd47f80f5d,,2019-11-29 23:20:43.000,,,beijing
4594665618823176184,16e8f1803316d8215eda58500ed77702,16e8f1803316d8215eda58500ed77702,2.0,2018-05-18 00:11:48.000,,h5,hangzhou
-6341538368684084311,16ec0ce26b3be-01e88eaff82a25-3f596716-280800-16ec0ce26b5157,96d0c3e83a996f1037a81cd410830bca,,2019-12-30 05:51:36.000,7天体验包-H5-分享,,suzhou
-6542039221663180315,16f3ba9c3d776e-0036314e83859d-60c1274-2073600-16f3ba9c3d9bba,b929d2a0e1b81d7ed66c27c90302e270,,2020-02-01 09:58:10.000,创新嘉年华直播券H5-自然,,
4882299067491941464,16f4c27a129171-06462defd43497-36225241-485028-16f4c27a12af3,6a4b246c01c02eb6f9a871af762f75da,,2019-12-28 19:06:49.000,创新嘉年华直播券H5-自然,,
5656451272825672509,16f50b70d21ba-0770dff445c491-484b576b-280800-16f50b70d27df,d0102c203f4e1cd7db50101449d37f26,,2020-02-04 20:51:02.000,创新学院-H5-分享,,shanghai
-7108049074875468812,16f5c11239e5d-0ee6f86d3e1095-9116857-280800-16f5c1123a4224,8504cfd66176b3e504ed1e01d0e86280,,2019-12-31 22:24:04.000,创新学院-H5-分享,,nanjing
-7081412230229881660,16fb2551454401-09149d595f7ae5-72691d-250125-16fb2551455273,4201d3fa17ccf4b5da43f5c7aa62c93d,,,研值商城-H5-分享,,
624636795744846658,16ffe820a3533d-06bfa4d8d824af8-231c2316-304704-16ffe820a3657f,918f869ba271a9e8df580242fc7a141b,,2020-02-01 10:13:51.000,2020年湖北爱心活动-自然,,
8943102522688127165,17003be45da2d3-0d5d8ba6ed8541-3d7d022c-304704-17003be45db7ff,754058b3d800faab1821b562c547ca23,,2020-02-19 18:14:59.000,小程序-分享抢课,,
5872131359257606328,17009aa08ab18d-090d0880232994-75171e4e-348552-17009aa08ac28d,ed1139b14054d88c56882ff4743bea89,,2020-02-06 18:26:39.000,,,
3634757259576144479,17010b421855a1-07454b4539f1c38-11063054-250125-17010b421866fd,8c6c18393e3bb0aa9a16929053759032,,2020-02-05 20:10:12.000,,,guangzhou
6095875784468044288,1703236b7c02c6-0f1edb5682eb22-8011274-2073600-1703236b7c18a6,51d675d0c795c1fade13be8f85657a43,,2020-02-11 20:24:49.000,2020年湖北爱心活动-分享,,
-8004301754075974601,17039ace6f84a8-011228908662988-53607829-304500-17039ace6f96d1,ab24c46cdffb62b65052e584848858e7,,,,,
-7011102393286764964,1703d7a224741c-0e5552ba57eb36-7a370900-280800-1703d7a224929a,2eb439e918e7298156d1a54b213a671c,,2020-02-13 15:39:12.000,,,
-5271932122815861249,1704205c27f474-0e75da40de336c8-3d7d032c-250125-1704205c28529,a7823cf4ebbd6dec8624f5560c515c7c,,2020-02-14 12:54:52.000,2020年1月研习社春季直播活动-自然,,
-7222113142604607809,1704760a80bde-09ac8a5119ac98-7f202c5f-230400-1704760a80cd8,693f7690839f3c014d982e2ed6b36365,,2020-02-25 10:53:10.000,2020年2月微光卡-分享,,
-8118602409792590477,170539652ae136-00fa38d56e0a3e-1d0a6f10-334443-170539652af10f,bbc56950adb16d9ee9d88f7ff07a2730,,2020-02-22 08:25:18.000,2020年1月研习社春季直播活动-自然,,beijing
3786799558076308092,1706b48269533e-0092db5fdd5a0c-7e670b07-230400-1706b482696ff,45cc29f9e3ad617ed81911124a5d6826,,2020-02-22 13:35:54.000,,,
-8293233591985719746,1707c3eaac72b5-03b93e1cf1be75-47742653-313600-1707c3eaac881,03d378a73e9cfba56d30d41f24f1e000,,2020-02-25 20:09:12.000,2020年1月研习社春季直播活动-自然,,fuzhou
4583164175222141277,1708074bfa41a7-03299c06a26d51-221c2416-370944-1708074bfa539,cd5687934665d9d0f9a5dbdbee064433,,2020-02-26 16:13:40.000,2020年1月研习社春季直播活动-分享,,
-6508474740042873418,17081d1d9b7169-02abd35789a6bd-6770111f-259200-17081d1d9b812a,d65aebb0567472cadef4f8410456f092,,2020-02-26 22:07:52.000,,,beijing
-3410138201113018338,170866456d9350-01558b94841187-3d7e032c-304704-170866456db13e,f428deb3db8aee073c3c2119211565e3,,2020-03-01 00:39:51.000,2020年1月研习社春季直播活动-分享,,
6534222902972689331,170910cb82b184-00c69e30e2e1ea-51a645d-269280-170910cb82ccf,d19496f04245642fd4c34b155deedaa9,,2020-02-29 22:58:24.000,2020年1月研习社春季直播活动-自然,,
6002940867721643831,1709639762b2a3-01f3725bc6b3c6-621780e-273600-1709639762d1c7,bc068c6a34b8b90b7c99d5712d915000,,2020-03-01 21:14:37.000,2020年1月研习社春季直播活动-自然,,
-2588125365237579466,1709b80803790-0ecf3c737e3e6d-3e7d012c-370944-1709b8080387b1,c8a52d0fbdc0cd15bf1f8a8e6703da4f,,,,,
3723898115660992398,1709b92a8d821-0b068b92c752f1-5f604834-280800-1709b92a8d918d,8153f66a40a9115ef6033d79712eab40,,,,,
8611034663922428409,1709ba1059a1f0-046b39d6cc0bbd-231f2416-304500-1709ba1059bd22,452402d6a9e407ff988368eae729fdc0,,,,,
-5645984875571431439,1896c9049716079b,7b561529db8667a577679489e7290d41,,2020-02-20 21:39:32.000,APP-安卓-应用宝,,
-6549494731121846002,195f1ddaf0a6eea2a7fb6d9dd242ad43,195f1ddaf0a6eea2a7fb6d9dd242ad43,3.0,2018-12-06 16:48:01.000,,h5,shanghai
2823348373877474571,1b786cd3405fb7e0,0725a2e3b5fddd36e2ff8ee10bc072c0,2.0,2018-09-18 13:11:31.000,,h5,chengdu
-6312771280419890221,1b91f9e85e5e21b3,51eb9273f604461ad80dde5e36e0a7f3,,,,,
8100499336784395445,1cbaae028fedbd00a5b6635eb7844874,1cbaae028fedbd00a5b6635eb7844874,4.0,2020-01-19 16:59:39.000,创新嘉年华直播券H5-分享,,shanghai
7438698085953252103,1d68932fa495f429,7e6d0eb0912559db05ae4999459c77c9,2.0,2018-11-21 22:32:05.000,,h5,shenzhen
5150712153705763865,1dbbfc838f901796d0d4b56fb1d12e95,1dbbfc838f901796d0d4b56fb1d12e95,1.0,2017-11-29 15:50:55.000,,,hangzhou
241227776946744982,1fd40fd355243313439283529c3bbb58,1fd40fd355243313439283529c3bbb58,1.0,2018-06-16 20:32:08.000,,,shanghai
8845712229710406234,21974A8A-3752-4693-86AF-AE7A46E11136,49b123537e9c9e48f8245f3fd7051ac9,4.0,2019-05-26 12:28:50.000,,,
-1517464822463286482,23f6a2a0df06e9afc37d392221058cfd,23f6a2a0df06e9afc37d392221058cfd,4.0,2018-12-07 00:55:10.000,,h5,
8784075536100049949,24575d01b657e70a9cf9976f47314d5a,24575d01b657e70a9cf9976f47314d5a,2.0,2016-09-16 17:22:30.000,,h5,beijing
-3366077465405621556,2620aab922997afeba783aaded67daff,2620aab922997afeba783aaded67daff,1.0,2019-04-28 12:03:48.000,,h5,beijing
-6058541827175974966,29c737e0460fa81f,55a5937865b3b7652d8046c35f49e8d7,,2019-10-11 16:39:31.000,创新嘉年华直播券H5-分享,,
2445009469179929654,311a551cec8054ccc65c6b0910711139,311a551cec8054ccc65c6b0910711139,3.0,2018-04-07 22:15:36.000,,h5,beijing
-6176865763993572669,32f77c60234dfe083f617518ad9affa0,32f77c60234dfe083f617518ad9affa0,3.0,2017-07-18 17:37:42.000,,h5,shenzhen
-4550187959783837361,338225C6-6249-4AA5-86D7-D800FBCFC34E,00bd9f25548a940b62926352dec3ae5d,1.0,2019-04-03 21:35:42.000,,,hangzhou
331456252249293862,33974dc1119a546a,ada2f9c94748702321b2a7d2de634526,2.0,2019-02-23 08:50:33.000,,h5,suzhou
-4503796141113952765,33a6d6f4408f5e2b,897dc179fe136d7c42fa831edcf42e5d,1.0,2019-01-25 11:35:27.000,,,nanjing
-7708302591700887033,39e6fe27741d7ff1e32124a495664c8e,39e6fe27741d7ff1e32124a495664c8e,2.0,2018-03-09 15:17:04.000,,,taiyuan
5454723497695030076,3b651d3aaf58225d4cdaa5677a36e452,3b651d3aaf58225d4cdaa5677a36e452,4.0,2018-06-12 21:59:50.000,,h5,zhengzhou
-7041067221126695567,3c06938272db875f1792f6c7d836af76,3c06938272db875f1792f6c7d836af76,2.0,2017-03-12 22:33:56.000,,h5,hangzhou
-5156682027295277331,3ccec497035cc42594aaf1c79499234a,3ccec497035cc42594aaf1c79499234a,2.0,2018-04-19 18:23:50.000,,h5,hangzhou
3479783519789785127,40E96F77-EFED-487D-9C8E-7D12209460E5,7a615305747a4837efddb8841696a4d2,4.0,2019-01-17 14:20:00.000,,,xiamen
9000324013807928242,41b8c1aff24e1b63041aba4857aaecd2,41b8c1aff24e1b63041aba4857aaecd2,3.0,2018-11-25 17:57:46.000,,h5,beijing
-8787125916426881243,4596d6d34b73602ca61c3aa1195dcc16,4596d6d34b73602ca61c3aa1195dcc16,3.0,2018-04-10 00:23:36.000,,,hangzhou
-5008311271478177151,467784b30c1edd3a138d61a82d6bb133,467784b30c1edd3a138d61a82d6bb133,1.0,2017-03-14 15:11:18.000,,h5,hangzhou
7564923491743904559,485ED736-3583-492F-A063-021CB65B4BCE,e1df8a2b6a5b735b6dec7b780ca1f9d8,,2020-01-31 17:01:43.000,,,
-4206100914248698521,4972EF3E-721F-4AEA-839A-60E78EF4F27B,aa6a965c2415a1844bbfa69803e6b720,,2020-03-01 23:16:18.000,,,
-6581525062820808156,4BEA2A19-7D82-4D86-8316-759E03264B1F,b5a00198b93efef5a3cbd133a24268a3,,2019-12-26 22:01:51.000,APP-iOS-自然,,
-1619617376187517767,4be10895d717a4abfa991ce4d26d20e9,4be10895d717a4abfa991ce4d26d20e9,1.0,2016-08-18 16:10:47.000,,h5,guangzhou
8956974002142614485,503b33a49379082019fd1cc638a18b2b,503b33a49379082019fd1cc638a18b2b,4.0,2020-02-23 15:47:30.000,,,
7511284528871863465,5225825bc36e856891bfecc92d980234,5225825bc36e856891bfecc92d980234,2.0,2017-04-15 09:46:48.000,,h5,shanghai
2205226412784314357,56299caaa782fe377b41c7170a09398b,56299caaa782fe377b41c7170a09398b,,2020-03-02 03:01:02.000,小程序-转发-分享,,
1644818074679516233,571aae2b41eabc3859082799796d97c0,571aae2b41eabc3859082799796d97c0,4.0,2020-02-28 16:54:12.000,,,
-7456748407225725428,57cf5e9b29cc967a1d85084e68d14282,57cf5e9b29cc967a1d85084e68d14282,3.0,2017-10-26 17:21:57.000,,,shanghai
2309547657603505212,5a6cc1366451e306,d641c420a98a1d3bcc4d53c859295c7c,,2020-02-18 20:42:10.000,2020年1月研习社春季直播活动-分享,,
-3680668947484012506,5bcd0eb463b49952f6d94a73c1efed23,5bcd0eb463b49952f6d94a73c1efed23,4.0,2017-10-15 13:26:03.000,,h5,beijing
-3408363394727006467,5d24d5494c6826e372959458ec9bf3c9,5d24d5494c6826e372959458ec9bf3c9,1.0,2018-09-23 21:46:39.000,,h5,hangzhou
1888658774022768032,5e80898cf8f65249,294d74b46c2b79d01ebed8e290c60ce8,,2020-02-02 12:54:45.000,,,beijing
-3039606170767768716,5f9d364b9305bfdd72b828e5613abb59,5f9d364b9305bfdd72b828e5613abb59,4.0,2017-10-10 12:59:26.000,,h5,beijing
2282498403920818728,6022ae6b1e92709b8ee1ebecbc8778d2,6022ae6b1e92709b8ee1ebecbc8778d2,2.0,2017-04-24 22:44:08.000,,h5,guangzhou
-53391886850506260,628cabdee31287e3479e306e2b063984,628cabdee31287e3479e306e2b063984,4.0,2018-01-02 12:26:31.000,,,shanghai
1683920045730142820,65567e223c552d63f1f54eaa9086aaa8,65567e223c552d63f1f54eaa9086aaa8,2.0,2018-05-11 08:51:41.000,,h5,beijing
-2437790846875877388,6591a314ddb36089a5427d58399c4651,6591a314ddb36089a5427d58399c4651,3.0,2018-02-19 14:51:19.000,,h5,shenzhen
5004372048608348659,66225058-1E67-48BF-90DA-545221B277A0,554ddac9a7aa1d691e56d3fbfc81b044,2.0,2019-01-08 08:19:48.000,,h5,suzhou
5610338071283307665,666dc36ed982ec2a,f5cf9d5583c83cb9569ba7cdc25c0d57,2.0,2019-04-16 11:07:23.000,,h5,nanjing
-1294864451811694588,677d5ade89e8c3dbcd3383d1a711ff6f,677d5ade89e8c3dbcd3383d1a711ff6f,1.0,2016-08-27 11:11:43.000,,h5,taiyuan
3164285173017164885,69d2e6cba99f28851e4873f522038a27,69d2e6cba99f28851e4873f522038a27,4.0,2018-09-18 17:20:35.000,,h5,
7404812356563972717,6F412987-F036-4A5A-B907-16B7DBA52E89,03eb7180d2855a368284f4afdb9e0b33,3.0,2019-06-23 10:21:09.000,,,chongqing
-1791228384199994169,6fa3a9417c7c7cf4357f2dcff4f4d455,6fa3a9417c7c7cf4357f2dcff4f4d455,2.0,2017-10-14 11:28:19.000,,h5,guangzhou
-5508406110828295145,71f1970bd461049e1e411f5c923a5d96,71f1970bd461049e1e411f5c923a5d96,2.0,2017-10-28 09:37:47.000,,h5,shanghai
8208610159391437187,749084e4d6e03df5beae33909380f6cb,749084e4d6e03df5beae33909380f6cb,1.0,2016-09-14 07:33:38.000,,,chongqing
1693279236382503959,74afe69f10a11fe698ae66367e91a120,74afe69f10a11fe698ae66367e91a120,4.0,2018-09-07 23:30:49.000,,,
-4881184572370823392,74e1211ed425d3f4,20374205db356ec7f0c02a9563464de4,,2019-12-29 23:43:33.000,APP-安卓-应用宝,,
918723100105715118,76149f10f464e09b8ac5bfe2e8866d1f,76149f10f464e09b8ac5bfe2e8866d1f,2.0,2018-01-13 22:07:00.000,,h5,guangzhou
-3478306195813390656,781246be58ab0d89,18865bec9f806e82059d472f4f29ee01,,2019-12-14 10:09:47.000,APP-安卓-华为,,hangzhou
-6089717032616274161,79035610905fb9dda0cea012cd7507ff,79035610905fb9dda0cea012cd7507ff,1.0,2018-01-17 19:56:32.000,,,hangzhou
-1323196035262647383,79ebbd969a6781d200207ac3fb42fb3d,79ebbd969a6781d200207ac3fb42fb3d,2.0,2017-11-25 09:01:24.000,,h5,nanchang
-4262581054944404907,7b5b953edb0c2310553ff1e663a1a3b2,7b5b953edb0c2310553ff1e663a1a3b2,2.0,2017-02-01 00:34:53.000,,h5,shenzhen
-8092285493363252618,7b63ed4ebc07dc233a1e314ad41d96ab,7b63ed4ebc07dc233a1e314ad41d96ab,3.0,2018-03-28 11:47:36.000,,h5,shenzhen
4580573165885880256,7c67655695e522d89d099ab12356029e,7c67655695e522d89d099ab12356029e,2.0,2018-02-03 11:48:20.000,,h5,beijing
-8548932313581527655,7d7dff1bf730aa96904ed34e20f43e4a,7d7dff1bf730aa96904ed34e20f43e4a,4.0,2017-09-15 23:12:13.000,,,hangzhou
4610377700428668112,7e1f1a7d6e5382bdfd89b6329687841f,7e1f1a7d6e5382bdfd89b6329687841f,2.0,2019-04-02 07:58:27.000,,,shijiazhuang
8689129916400864670,7e20acd134e3931c,a1e31e7c50f5688d075a39ad688b4bf8,,,APP-安卓-小米,,
5650240173235315367,7fbf2c6518549a4a9e64940293b23fef,7fbf2c6518549a4a9e64940293b23fef,1.0,2018-09-18 17:27:06.000,,,shanghai
5865616076782187759,82466488-0E09-4EE1-B0B4-D94BCFC01B31,115473acf6050560228a7da1c6ab89c6,,2020-01-07 09:12:31.000,APP-iOS-自然,,
1570176664705257181,828e00954e87a20162d66eff72000e07,828e00954e87a20162d66eff72000e07,4.0,2020-02-26 21:14:13.000,小程序-分享抢课,,
3732911252532086807,8453ec3b5abe03b0,61d9a839f0c37423d35fd67e730783f0,1.0,2018-07-07 12:34:23.000,,h5,shenzhen
7668772865200047086,897E2623-8BF5-472E-95F4-6E5AE7BB4831,e58bd7253f736c4f89d63f5349418fdf,,2019-10-23 22:12:36.000,研值商城-H5-分享,,shanghai
